ID	hgnc_id	symbol	prev_symbol
54001	HGNC:54001	MIR10392	
54002	HGNC:54002	MIR10393	
54003	HGNC:54003	MIR10394	
54005	HGNC:54005	MIR10396A	
54006	HGNC:54006	MIR10396B	
54007	HGNC:54007	MIR10397	
54008	HGNC:54008	MIR10398	
54009	HGNC:54009	MIR10399	
54010	HGNC:54010	MIR10400	
54012	HGNC:54012	MIR10522	
54013	HGNC:54013	MIR10523	
54014	HGNC:54014	MIR10524	
54015	HGNC:54015	MIR10525	
54016	HGNC:54016	MIR10526	
54017	HGNC:54017	MIR10527	
54018	HGNC:54018	MIR11181	
54019	HGNC:54019	MIR11399	
54160	HGNC:54160	MIR11400	
54020	HGNC:54020	MIR11401	
54021	HGNC:54021	MIR12113	
54022	HGNC:54022	MIR12114	
54023	HGNC:54023	MIR12115	
54024	HGNC:54024	MIR12116	
54025	HGNC:54025	MIR12117	
54026	HGNC:54026	MIR12118	
54027	HGNC:54027	MIR12119	
54028	HGNC:54028	MIR12120	
54029	HGNC:54029	MIR12121	
54030	HGNC:54030	MIR12122	
54031	HGNC:54031	MIR12123	
54032	HGNC:54032	MIR12124	
54033	HGNC:54033	MIR12125	
54034	HGNC:54034	MIR12126	
54035	HGNC:54035	MIR12127	
54036	HGNC:54036	MIR12128	
54037	HGNC:54037	MIR12129	
54038	HGNC:54038	MIR12130	
54039	HGNC:54039	MIR12131	
54040	HGNC:54040	MIR12132	
54041	HGNC:54041	MIR12133	
54042	HGNC:54042	MIR12135	
54043	HGNC:54043	MIR12136	
31476	HGNC:31476	MIRLET7A1	MIRNLET7A1
53970	HGNC:53970	MIRLET7A1HG	
31477	HGNC:31477	MIRLET7A2	MIRNLET7A2
31478	HGNC:31478	MIRLET7A3	MIRNLET7A3
31479	HGNC:31479	MIRLET7B	MIRNLET7B
37189	HGNC:37189	MIRLET7BHG	
31480	HGNC:31480	MIRLET7C	MIRNLET7C
31481	HGNC:31481	MIRLET7D	MIRNLET7D
31482	HGNC:31482	MIRLET7E	MIRNLET7E
31483	HGNC:31483	MIRLET7F1	MIRNLET7F1
31484	HGNC:31484	MIRLET7F2	MIRNLET7F2
31485	HGNC:31485	MIRLET7G	MIRNLET7G
31486	HGNC:31486	MIRLET7I	MIRNLET7I
55478	HGNC:55478	MIRLET7IHG	
24967	HGNC:24967	MIS12	
1286	HGNC:1286	MIS18A	C21orf46|C21orf45
40106	HGNC:40106	MIS18A-AS1	
20190	HGNC:20190	MIS18BP1	C14orf106
44122	HGNC:44122	MISFA	SPTY2D1-AS1|SPTY2D1OS
27000	HGNC:27000	MISP	C19orf21
26963	HGNC:26963	MISP3	
56733	HGNC:56733	MITA1	
25207	HGNC:25207	MITD1	
7105	HGNC:7105	MITF	WS2A|WS2
31136	HGNC:31136	MIX23	CCDC58
32457	HGNC:32457	MIX23P1	CCDC58P1
45025	HGNC:45025	MIX23P2	CCDC58P2
45026	HGNC:45026	MIX23P3	CCDC58P3
45027	HGNC:45027	MIX23P4	CCDC58P4
45028	HGNC:45028	MIX23P5	CCDC58P5
13363	HGNC:13363	MIXL1	
7107	HGNC:7107	MKI67	
49230	HGNC:49230	MKI67P1	
7108	HGNC:7108	MKKS	BBS6
7109	HGNC:7109	MKLN1	
40374	HGNC:40374	MKLN1-AS	MKLN1-AS2
7110	HGNC:7110	MKNK1	
44129	HGNC:44129	MKNK1-AS1	
7111	HGNC:7111	MKNK2	GPRK7
44970	HGNC:44970	MKNK2P1	
7112	HGNC:7112	MKRN1	
7113	HGNC:7113	MKRN2	
40375	HGNC:40375	MKRN2OS	MKRN2-AS1|C3orf83
7114	HGNC:7114	MKRN3	ZNF127|D15S9
7115	HGNC:7115	MKRN4P	ZNF127L1|MKRN4|MKRNP5
7117	HGNC:7117	MKRN5P	ZNF127L2|MKRNP1
7118	HGNC:7118	MKRN6P	MKRNP2
7119	HGNC:7119	MKRN7P	ZNF127L5|MKRNP3
7120	HGNC:7120	MKRN8P	ZNF127L4|MKRNP4
7116	HGNC:7116	MKRN9P	ZNF127L3|MKRN5|MKRNP6
7121	HGNC:7121	MKS1	MKS
23729	HGNC:23729	MKX	C10orf48|IRXL1
50686	HGNC:50686	MKX-AS1	
7124	HGNC:7124	MLANA	
17082	HGNC:17082	MLC1	
28973	HGNC:28973	MLEC	KIAA0152
51122	HGNC:51122	MLECP1	
7125	HGNC:7125	MLF1	
55620	HGNC:55620	MLF1-DT	
7126	HGNC:7126	MLF2	
7127	HGNC:7127	MLH1	COCA2
7128	HGNC:7128	MLH3	
21355	HGNC:21355	MLIP	C6orf142
40963	HGNC:40963	MLIP-AS1	
41461	HGNC:41461	MLIP-IT1	
26617	HGNC:26617	MLKL	
7134	HGNC:7134	MLLT1	
7136	HGNC:7136	MLLT3	
7138	HGNC:7138	MLLT6	
16063	HGNC:16063	MLLT10	
15794	HGNC:15794	MLLT10P1	MLLT10L
39141	HGNC:39141	MLLT10P2	
16997	HGNC:16997	MLLT11	
7141	HGNC:7141	MLN	
4495	HGNC:4495	MLNR	GPR38
29643	HGNC:29643	MLPH	
24825	HGNC:24825	MLST8	
11645	HGNC:11645	MLX	TCFL4
17055	HGNC:17055	MLXIP	
12744	HGNC:12744	MLXIPL	WBSCR14
54600	HGNC:54600	MLXP1	
7150	HGNC:7150	MLYCD	
18871	HGNC:18871	MMAA	
19331	HGNC:19331	MMAB	
24525	HGNC:24525	MMACHC	
56579	HGNC:56579	MMACHCP1	
25221	HGNC:25221	MMADHC	C2orf25
41087	HGNC:41087	MMADHC-DT	
54996	HGNC:54996	MMADHCP1	
54997	HGNC:54997	MMADHCP2	
7153	HGNC:7153	MMD	
30133	HGNC:30133	MMD2	
7154	HGNC:7154	MME	
40376	HGNC:40376	MME-AS1	
14668	HGNC:14668	MMEL1	MMEL2
40695	HGNC:40695	MMEL1-AS1	
28100	HGNC:28100	MMGT1	TMEM32
7155	HGNC:7155	MMP1	CLG
7166	HGNC:7166	MMP2	CLG4|CLG4A
53142	HGNC:53142	MMP2-AS1	
7173	HGNC:7173	MMP3	STMY1|STMY
7174	HGNC:7174	MMP7	MPSL1
7175	HGNC:7175	MMP8	CLG1
7176	HGNC:7176	MMP9	CLG4B
7156	HGNC:7156	MMP10	STMY2
7157	HGNC:7157	MMP11	STMY3
7158	HGNC:7158	MMP12	
7159	HGNC:7159	MMP13	
7160	HGNC:7160	MMP14	
7161	HGNC:7161	MMP15	
7162	HGNC:7162	MMP16	C8orf57
7163	HGNC:7163	MMP17	
7165	HGNC:7165	MMP19	MMP18
7167	HGNC:7167	MMP20	
56362	HGNC:56362	MMP20-AS1	
14357	HGNC:14357	MMP21	
7170	HGNC:7170	MMP23A	MMP21
7171	HGNC:7171	MMP23B	MMP22
7172	HGNC:7172	MMP24	
44421	HGNC:44421	MMP24OS	MMP24-AS1
14246	HGNC:14246	MMP25	MMPL1|MMP20
51372	HGNC:51372	MMP25-AS1	
14249	HGNC:14249	MMP26	
14250	HGNC:14250	MMP27	
14366	HGNC:14366	MMP28	
7178	HGNC:7178	MMRN1	MMRN
19888	HGNC:19888	MMRN2	EMILIN3
13824	HGNC:13824	MMS19	MMS19L
21475	HGNC:21475	MMS22L	C6orf167
7526	HGNC:7526	MMUT	MUT
7180	HGNC:7180	MN1	MGCR
7181	HGNC:7181	MNAT1	
24839	HGNC:24839	MND1	
56794	HGNC:56794	MND1P1	
7183	HGNC:7183	MNDA	
29636	HGNC:29636	MNS1	
7188	HGNC:7188	MNT	
4979	HGNC:4979	MNX1	HLXB9
48954	HGNC:48954	MNX1-AS1	
40278	HGNC:40278	MNX1-AS2	
16658	HGNC:16658	MOAP1	
16015	HGNC:16015	MOB1A	C2orf6|MOBK1B|MOBKL1B
42638	HGNC:42638	MOB1AP1	MOBKL1BP1
42639	HGNC:42639	MOB1AP2	MOBKL1BP2
29801	HGNC:29801	MOB1B	MOBKL1A
24904	HGNC:24904	MOB2	
29802	HGNC:29802	MOB3A	MOBKL2A
23825	HGNC:23825	MOB3B	MOBKL2B|C9orf35
29800	HGNC:29800	MOB3C	MOBKL2C
17261	HGNC:17261	MOB4	PREI3|MOBKL3
54749	HGNC:54749	MOB4P1	
54750	HGNC:54750	MOB4P2	
7189	HGNC:7189	MOBP	
18234	HGNC:18234	MOCOS	
7190	HGNC:7190	MOCS1	
7191	HGNC:7191	MOCS1P1	MOCS1P2
7193	HGNC:7193	MOCS2	
27417	HGNC:27417	MOCS2-DT	
15765	HGNC:15765	MOCS3	
20021	HGNC:20021	MOCS3P1	MOCS3P
39444	HGNC:39444	MOCS3P2	
7197	HGNC:7197	MOG	
18210	HGNC:18210	MOGAT1	DGAT2L1
23248	HGNC:23248	MOGAT2	
23249	HGNC:23249	MOGAT3	
24862	HGNC:24862	MOGS	
9833	HGNC:9833	MOK	RAGE
28207	HGNC:28207	MON1A	
25020	HGNC:25020	MON1B	
29177	HGNC:29177	MON2	
56698	HGNC:56698	MON2-AS1	
7198	HGNC:7198	MORC1	MORC
40377	HGNC:40377	MORC1-AS1	
23573	HGNC:23573	MORC2	ZCWCC1
26662	HGNC:26662	MORC2-AS1	C22orf27|NCRNA00325
23572	HGNC:23572	MORC3	ZCWCC3
23485	HGNC:23485	MORC4	ZCWCC2
15773	HGNC:15773	MORF4	SEN|SEN1
16989	HGNC:16989	MORF4L1	
20400	HGNC:20400	MORF4L1P1	MORF4LP1
20401	HGNC:20401	MORF4L1P2	MORF4LP2
20402	HGNC:20402	MORF4L1P3	MORF4LP3
39257	HGNC:39257	MORF4L1P4	
35425	HGNC:35425	MORF4L1P5	MORF4LP5
39258	HGNC:39258	MORF4L1P6	
39259	HGNC:39259	MORF4L1P7	
16849	HGNC:16849	MORF4L2	
27991	HGNC:27991	MORF4L2-AS1	
20403	HGNC:20403	MORF4L2P1	MORF4LP4
25852	HGNC:25852	MORN1	
30166	HGNC:30166	MORN2	
29807	HGNC:29807	MORN3	
24001	HGNC:24001	MORN4	C10orf83
17841	HGNC:17841	MORN5	C9orf113|C9orf18
7199	HGNC:7199	MOS	
27087	HGNC:27087	MOSMO	C16orf52
25235	HGNC:25235	MOSPD1	
28381	HGNC:28381	MOSPD2	
25078	HGNC:25078	MOSPD3	
7200	HGNC:7200	MOV10	
7201	HGNC:7201	MOV10L1	
21063	HGNC:21063	MOXD1	
33605	HGNC:33605	MOXD2P	MOXD2
21606	HGNC:21606	MPC1	BRP44L
55366	HGNC:55366	MPC1-DT	
44205	HGNC:44205	MPC1L	
24515	HGNC:24515	MPC2	BRP44
7207	HGNC:7207	MPDU1	
40379	HGNC:40379	MPDU1-AS1	
7208	HGNC:7208	MPDZ	
29619	HGNC:29619	MPEG1	
7211	HGNC:7211	MPG	
7214	HGNC:7214	MPHOSPH6	
55377	HGNC:55377	MPHOSPH6-DT	
54549	HGNC:54549	MPHOSPH6P1	
29810	HGNC:29810	MPHOSPH8	
7215	HGNC:7215	MPHOSPH9	
7213	HGNC:7213	MPHOSPH10	
55687	HGNC:55687	MPHOSPH10P1	
55688	HGNC:55688	MPHOSPH10P2	
55689	HGNC:55689	MPHOSPH10P3	
55690	HGNC:55690	MPHOSPH10P4	
55691	HGNC:55691	MPHOSPH10P5	
55693	HGNC:55693	MPHOSPH10P6	
55694	HGNC:55694	MPHOSPH10P7	
55695	HGNC:55695	MPHOSPH10P8	
55696	HGNC:55696	MPHOSPH10P9	
7216	HGNC:7216	MPI	
13937	HGNC:13937	MPIG6B	C6orf25
7217	HGNC:7217	MPL	
16002	HGNC:16002	MPLKIP	C7orf11
25934	HGNC:25934	MPND	
7218	HGNC:7218	MPO	
7219	HGNC:7219	MPP1	DXS552E
7220	HGNC:7220	MPP2	DLG2
7221	HGNC:7221	MPP3	DLG3
13680	HGNC:13680	MPP4	DLG6
26542	HGNC:26542	MPP7	
54139	HGNC:54139	MPP7-DT	
15988	HGNC:15988	MPPE1	
20143	HGNC:20143	MPPE1P1	MPPE1P
1306	HGNC:1306	MPPED1	C22orf1
1180	HGNC:1180	MPPED2	C11orf8
53909	HGNC:53909	MPPED2-AS1	
30321	HGNC:30321	MPRIP	
41263	HGNC:41263	MPRIP-AS1	
44594	HGNC:44594	MPRIPP1	
7223	HGNC:7223	MPST	
48364	HGNC:48364	MPTX1	
7224	HGNC:7224	MPV17	
26827	HGNC:26827	MPV17L	
28177	HGNC:28177	MPV17L2	
54962	HGNC:54962	MPV17L2P1	
7225	HGNC:7225	MPZ	CMT1|CMT1B
7226	HGNC:7226	MPZL1	
3496	HGNC:3496	MPZL2	EVA1
27279	HGNC:27279	MPZL3	
4975	HGNC:4975	MR1	HLALS
1304	HGNC:1304	MRAP	C21orf61
40108	HGNC:40108	MRAP-AS1	
21232	HGNC:21232	MRAP2	C6orf117
7227	HGNC:7227	MRAS	
7228	HGNC:7228	MRC1	MRC1L1
16875	HGNC:16875	MRC2	
7230	HGNC:7230	MRE11	MRE11A
7231	HGNC:7231	MRE11P1	MRE11B
25478	HGNC:25478	MREG	
50749	HGNC:50749	MREGP1	
24549	HGNC:24549	MRFAP1	
28796	HGNC:28796	MRFAP1L1	
25109	HGNC:25109	MRFAP1L2	
55909	HGNC:55909	MRFAP1P1	
15866	HGNC:15866	MRGBP	C20orf20
29626	HGNC:29626	MRGPRD	
30694	HGNC:30694	MRGPRE	GPR167
24828	HGNC:24828	MRGPRF	GPR168|GPR140
51140	HGNC:51140	MRGPRF-AS1	
24829	HGNC:24829	MRGPRG	GPR169
26691	HGNC:26691	MRGPRG-AS1	C11orf36
17962	HGNC:17962	MRGPRX1	
17983	HGNC:17983	MRGPRX2	
17980	HGNC:17980	MRGPRX3	
17617	HGNC:17617	MRGPRX4	
54329	HGNC:54329	MRGPRX5P	
54330	HGNC:54330	MRGPRX6P	
54331	HGNC:54331	MRGPRX7P	
54332	HGNC:54332	MRGPRX8P	
54333	HGNC:54333	MRGPRX9P	
54334	HGNC:54334	MRGPRX10P	
54335	HGNC:54335	MRGPRX11P	
54336	HGNC:54336	MRGPRX12P	
54337	HGNC:54337	MRGPRX13P	
28469	HGNC:28469	MRI1	
48649	HGNC:48649	MRLN	LINC00948
26202	HGNC:26202	MRM1	
16352	HGNC:16352	MRM2	FTSJ2
18485	HGNC:18485	MRM3	RNMTL1
44905	HGNC:44905	MRM3P1	RNMTL1P1
44906	HGNC:44906	MRM3P2	RNMTL1P2
30817	HGNC:30817	MRNIP	C5orf45
56030	HGNC:56030	MRNIP-DT	
24121	HGNC:24121	MRO	C18orf3
50323	HGNC:50323	MROCKI	LINC01268
26958	HGNC:26958	MROH1	HEATR7A
27936	HGNC:27936	MROH2A	HEATR7B1
26857	HGNC:26857	MROH2B	HEATR7B2
33122	HGNC:33122	MROH3P	C1orf81
44902	HGNC:44902	MROH4P	
42976	HGNC:42976	MROH5	
27814	HGNC:27814	MROH6	C8orf73
24802	HGNC:24802	MROH7	C1orf175|HEATR8
49180	HGNC:49180	MROH7-TTC4	
16125	HGNC:16125	MROH8	C20orf131|C20orf132
26287	HGNC:26287	MROH9	C1orf129
14275	HGNC:14275	MRPL1	
14056	HGNC:14056	MRPL2	
29698	HGNC:29698	MRPL2P1	
10379	HGNC:10379	MRPL3	RPML3
29701	HGNC:29701	MRPL3P1	
14276	HGNC:14276	MRPL4	
14277	HGNC:14277	MRPL9	
29726	HGNC:29726	MRPL9P1	
14055	HGNC:14055	MRPL10	
14042	HGNC:14042	MRPL11	
29694	HGNC:29694	MRPL11P2	
29695	HGNC:29695	MRPL11P3	
10378	HGNC:10378	MRPL12	RPML12
14278	HGNC:14278	MRPL13	
14279	HGNC:14279	MRPL14	
29696	HGNC:29696	MRPL14P1	
14054	HGNC:14054	MRPL15	
29697	HGNC:29697	MRPL15P1	
14476	HGNC:14476	MRPL16	
14053	HGNC:14053	MRPL17	
14477	HGNC:14477	MRPL18	
14052	HGNC:14052	MRPL19	
14478	HGNC:14478	MRPL20	
27125	HGNC:27125	MRPL20-AS1	
54814	HGNC:54814	MRPL20-DT	
29699	HGNC:29699	MRPL20P1	
14479	HGNC:14479	MRPL21	
14480	HGNC:14480	MRPL22	
29700	HGNC:29700	MRPL22P1	
10322	HGNC:10322	MRPL23	RPL23L
42812	HGNC:42812	MRPL23-AS1	
14037	HGNC:14037	MRPL24	
14483	HGNC:14483	MRPL27	
14484	HGNC:14484	MRPL28	MAAT1
14036	HGNC:14036	MRPL30	
29702	HGNC:29702	MRPL30P1	
29703	HGNC:29703	MRPL30P2	
14035	HGNC:14035	MRPL32	
29704	HGNC:29704	MRPL32P1	
54964	HGNC:54964	MRPL32P2	
14487	HGNC:14487	MRPL33	C2orf1
14488	HGNC:14488	MRPL34	
14489	HGNC:14489	MRPL35	
29705	HGNC:29705	MRPL35P1	
29706	HGNC:29706	MRPL35P2	
23731	HGNC:23731	MRPL35P3	
29707	HGNC:29707	MRPL35P4	
14490	HGNC:14490	MRPL36	
29708	HGNC:29708	MRPL36P1	
14034	HGNC:14034	MRPL37	
31003	HGNC:31003	MRPL37P1	
14033	HGNC:14033	MRPL38	
14027	HGNC:14027	MRPL39	
14491	HGNC:14491	MRPL40	NLVCF
44532	HGNC:44532	MRPL40P1	
14492	HGNC:14492	MRPL41	
14493	HGNC:14493	MRPL42	
29710	HGNC:29710	MRPL42P1	
29711	HGNC:29711	MRPL42P2	
29712	HGNC:29712	MRPL42P3	
29713	HGNC:29713	MRPL42P4	
29714	HGNC:29714	MRPL42P5	
44533	HGNC:44533	MRPL42P6	
14517	HGNC:14517	MRPL43	
16650	HGNC:16650	MRPL44	
16651	HGNC:16651	MRPL45	
29715	HGNC:29715	MRPL45P1	
29716	HGNC:29716	MRPL45P2	
1192	HGNC:1192	MRPL46	C15orf4
16652	HGNC:16652	MRPL47	
16653	HGNC:16653	MRPL48	
21379	HGNC:21379	MRPL48P1	
1176	HGNC:1176	MRPL49	C11orf4
29717	HGNC:29717	MRPL49P1	
29718	HGNC:29718	MRPL49P2	
16654	HGNC:16654	MRPL50	
29719	HGNC:29719	MRPL50P1	
29720	HGNC:29720	MRPL50P2	
29721	HGNC:29721	MRPL50P3	
29722	HGNC:29722	MRPL50P4	
14044	HGNC:14044	MRPL51	MRP64
29723	HGNC:29723	MRPL51P1	
29724	HGNC:29724	MRPL51P2	
16655	HGNC:16655	MRPL52	
16684	HGNC:16684	MRPL53	
29725	HGNC:29725	MRPL53P1	
16685	HGNC:16685	MRPL54	
16686	HGNC:16686	MRPL55	
14514	HGNC:14514	MRPL57	MRP63
29686	HGNC:29686	MRPL57P1	MRP63P1
29687	HGNC:29687	MRPL57P2	MRP63P2
29688	HGNC:29688	MRPL57P3	MRP63P3
29689	HGNC:29689	MRPL57P6	MRP63P6
29690	HGNC:29690	MRPL57P7	MRP63P7
29691	HGNC:29691	MRPL57P8	MRP63P8
29692	HGNC:29692	MRPL57P9	MRP63P9
23965	HGNC:23965	MRPL57P10	MRP63P10
5359	HGNC:5359	MRPL58	ICT1
14495	HGNC:14495	MRPS2	
14498	HGNC:14498	MRPS5	
29778	HGNC:29778	MRPS5P3	
29779	HGNC:29779	MRPS5P4	
14051	HGNC:14051	MRPS6	C21orf101
29780	HGNC:29780	MRPS6P1	
29781	HGNC:29781	MRPS6P2	
29782	HGNC:29782	MRPS6P4	
14499	HGNC:14499	MRPS7	
29783	HGNC:29783	MRPS7P1	
29784	HGNC:29784	MRPS7P2	
14501	HGNC:14501	MRPS9	
40688	HGNC:40688	MRPS9-AS1	
40687	HGNC:40687	MRPS9-AS2	
14502	HGNC:14502	MRPS10	
29728	HGNC:29728	MRPS10P1	
29727	HGNC:29727	MRPS10P2	
29729	HGNC:29729	MRPS10P5	
14050	HGNC:14050	MRPS11	
16584	HGNC:16584	MRPS11P1	
10380	HGNC:10380	MRPS12	RPMS12
14049	HGNC:14049	MRPS14	
14504	HGNC:14504	MRPS15	
29730	HGNC:29730	MRPS15P1	
29731	HGNC:29731	MRPS15P2	
14048	HGNC:14048	MRPS16	
29732	HGNC:29732	MRPS16P1	
16541	HGNC:16541	MRPS16P2	MRPS16P
29733	HGNC:29733	MRPS16P3	
14047	HGNC:14047	MRPS17	
29734	HGNC:29734	MRPS17P1	
29736	HGNC:29736	MRPS17P3	
29737	HGNC:29737	MRPS17P5	
29738	HGNC:29738	MRPS17P6	
29735	HGNC:29735	MRPS17P7	
29739	HGNC:29739	MRPS17P9	
14515	HGNC:14515	MRPS18A	
29740	HGNC:29740	MRPS18AP1	
14516	HGNC:14516	MRPS18B	
29741	HGNC:29741	MRPS18BP1	
29742	HGNC:29742	MRPS18BP2	
16633	HGNC:16633	MRPS18C	
29743	HGNC:29743	MRPS18CP2	
29744	HGNC:29744	MRPS18CP3	
29745	HGNC:29745	MRPS18CP4	
29746	HGNC:29746	MRPS18CP5	
29747	HGNC:29747	MRPS18CP6	
44530	HGNC:44530	MRPS18CP7	
14046	HGNC:14046	MRPS21	
29748	HGNC:29748	MRPS21P1	
29749	HGNC:29749	MRPS21P2	
29750	HGNC:29750	MRPS21P3	
29751	HGNC:29751	MRPS21P4	
29752	HGNC:29752	MRPS21P5	
29753	HGNC:29753	MRPS21P6	
29754	HGNC:29754	MRPS21P7	
29755	HGNC:29755	MRPS21P8	
29756	HGNC:29756	MRPS21P9	
14508	HGNC:14508	MRPS22	
29757	HGNC:29757	MRPS22P1	
14509	HGNC:14509	MRPS23	
29758	HGNC:29758	MRPS23P1	
14510	HGNC:14510	MRPS24	
29759	HGNC:29759	MRPS24P1	
14511	HGNC:14511	MRPS25	
29760	HGNC:29760	MRPS25P1	
14045	HGNC:14045	MRPS26	C20orf193
14512	HGNC:14512	MRPS27	
14513	HGNC:14513	MRPS28	
8769	HGNC:8769	MRPS30	PDCD9
53420	HGNC:53420	MRPS30-DT	
16632	HGNC:16632	MRPS31	
29763	HGNC:29763	MRPS31P1	
39252	HGNC:39252	MRPS31P2	
42649	HGNC:42649	MRPS31P4	
39253	HGNC:39253	MRPS31P5	MRPS31P3
16634	HGNC:16634	MRPS33	
29764	HGNC:29764	MRPS33P1	
29765	HGNC:29765	MRPS33P2	
29766	HGNC:29766	MRPS33P3	
29767	HGNC:29767	MRPS33P4	
16618	HGNC:16618	MRPS34	
16635	HGNC:16635	MRPS35	
55490	HGNC:55490	MRPS35-DT	
29768	HGNC:29768	MRPS35P1	
29769	HGNC:29769	MRPS35P2	
29770	HGNC:29770	MRPS35P3	
16631	HGNC:16631	MRPS36	
29771	HGNC:29771	MRPS36P1	
29772	HGNC:29772	MRPS36P2	
29773	HGNC:29773	MRPS36P3	
29774	HGNC:29774	MRPS36P4	
29775	HGNC:29775	MRPS36P5	
29776	HGNC:29776	MRPS36P6	
7234	HGNC:7234	MRRF	
35238	HGNC:35238	MRRFP1	MRRFP
13785	HGNC:13785	MRS2	MRS2L
20590	HGNC:20590	MRS2P1	MRS2LP1
33942	HGNC:33942	MRS2P2	
14334	HGNC:14334	MRTFA	MKL1
40681	HGNC:40681	MRTFA-AS1	
29819	HGNC:29819	MRTFB	MKL2
18477	HGNC:18477	MRTO4	C1orf33
7315	HGNC:7315	MS4A1	CD20
7316	HGNC:7316	MS4A2	FCER1B|IGER|APY
7317	HGNC:7317	MS4A3	CD20L
13371	HGNC:13371	MS4A4A	MS4A4
14284	HGNC:14284	MS4A4E	
13374	HGNC:13374	MS4A5	
13375	HGNC:13375	MS4A6A	MS4A6
14285	HGNC:14285	MS4A6E	
13378	HGNC:13378	MS4A7	
13380	HGNC:13380	MS4A8	MS4A8B
13368	HGNC:13368	MS4A10	
13370	HGNC:13370	MS4A12	
16674	HGNC:16674	MS4A13	
30706	HGNC:30706	MS4A14	MS4A16
28573	HGNC:28573	MS4A15	
37636	HGNC:37636	MS4A18	
53877	HGNC:53877	MS4A19P	
33741	HGNC:33741	MSANTD1	C4orf44
26266	HGNC:26266	MSANTD2	C11orf61
55601	HGNC:55601	MSANTD2-AS1	
39637	HGNC:39637	MSANTD2P1	
23370	HGNC:23370	MSANTD3	C9orf30
38838	HGNC:38838	MSANTD3-TMEFF1	C9orf30-TMEFF1
55780	HGNC:55780	MSANTD3P1	
29383	HGNC:29383	MSANTD4	KIAA1826
55184	HGNC:55184	MSANTD5	
56248	HGNC:56248	MSANTD7	
7318	HGNC:7318	MSBP1	
7319	HGNC:7319	MSBP2	
7321	HGNC:7321	MSC	
48724	HGNC:48724	MSC-AS1	
14907	HGNC:14907	MSGN1	
7325	HGNC:7325	MSH2	COCA1
40319	HGNC:40319	MSH2-OT1	
7326	HGNC:7326	MSH3	
7327	HGNC:7327	MSH4	
7328	HGNC:7328	MSH5	
41994	HGNC:41994	MSH5-SAPCD1	MSH5-C6orf26
7329	HGNC:7329	MSH6	GTBP
7330	HGNC:7330	MSI1	
18585	HGNC:18585	MSI2	
27905	HGNC:27905	MSL1	
25544	HGNC:25544	MSL2	RNF184|MSL2L1
7370	HGNC:7370	MSL3	MSL3L1
56856	HGNC:56856	MSL3-DT	
17837	HGNC:17837	MSL3P1	MSL3L2
56831	HGNC:56831	MSL3P2	
56832	HGNC:56832	MSL3P3	
7371	HGNC:7371	MSLN	
14170	HGNC:14170	MSLNL	C16orf37
7372	HGNC:7372	MSMB	
10545	HGNC:10545	MSMO1	SC4MOL
29663	HGNC:29663	MSMP	
7373	HGNC:7373	MSN	
7374	HGNC:7374	MSNP1	MSNL1
7376	HGNC:7376	MSR1	
7377	HGNC:7377	MSRA	
55400	HGNC:55400	MSRA-DT	
14133	HGNC:14133	MSRB1	SEPX1
43985	HGNC:43985	MSRB1P1	
17061	HGNC:17061	MSRB2	MSRB
27375	HGNC:27375	MSRB3	DFNB74
53386	HGNC:53386	MSRB3-AS1	
21000	HGNC:21000	MSS51	ZMYND17
7380	HGNC:7380	MST1	D3F15S2|HGFL|DNF15S2
7390	HGNC:7390	MST1L	MSTP7|MSTP9|MST1P9
7383	HGNC:7383	MST1P2	MSTP2
7381	HGNC:7381	MST1R	RON|PTK8|SEA
4223	HGNC:4223	MSTN	GDF8
29678	HGNC:29678	MSTO1	
26329	HGNC:26329	MSTO2P	MSTO2
7391	HGNC:7391	MSX1	HOX7
7392	HGNC:7392	MSX2	PFM1
24976	HGNC:24976	MSX2P1	MSX2P
7409	HGNC:7409	MT-7SDNA	MT7SDNA
7414	HGNC:7414	MT-ATP6	MTATP6|RP
7415	HGNC:7415	MT-ATP8	MTATP8
7416	HGNC:7416	MT-ATT	MTATT
7419	HGNC:7419	MT-CO1	MTCO1
7421	HGNC:7421	MT-CO2	MTCO2
7422	HGNC:7422	MT-CO3	MTCO3
7424	HGNC:7424	MT-CSB1	MTCSB1
7425	HGNC:7425	MT-CSB2	MTCSB2
7426	HGNC:7426	MT-CSB3	MTCSB3
7427	HGNC:7427	MT-CYB	MTCYB
7438	HGNC:7438	MT-HPR	MTHPR
7439	HGNC:7439	MT-HSP1	MTHSP1
7440	HGNC:7440	MT-HSP2	MTHSP2
50279	HGNC:50279	MT-LIPCAR	
7447	HGNC:7447	MT-LSP	MTLSP
7455	HGNC:7455	MT-ND1	MTND1
7456	HGNC:7456	MT-ND2	MTND2
7458	HGNC:7458	MT-ND3	MTND3
7459	HGNC:7459	MT-ND4	MTND4|LHON
7460	HGNC:7460	MT-ND4L	MTND4L
7461	HGNC:7461	MT-ND5	MTND5
7462	HGNC:7462	MT-ND6	MTND6
7465	HGNC:7465	MT-OHR	MTOHR
7466	HGNC:7466	MT-OLR	MTOLR
7470	HGNC:7470	MT-RNR1	MTRNR1
7471	HGNC:7471	MT-RNR2	MTRNR2
7472	HGNC:7472	MT-RNR3	MTRNR3
7475	HGNC:7475	MT-TA	MTTA
7476	HGNC:7476	MT-TAS	MTTAS
7477	HGNC:7477	MT-TC	MTTC
7478	HGNC:7478	MT-TD	MTTD
7479	HGNC:7479	MT-TE	MTTE
